,coddpto,departamento,codmunicipio,municipio,cultivo,periodo,area_sembrada_ha,area_cosechada_ha,produccion_t,rendimiento_tha,Precipitación mm,Humedad %,Temperatura°C
928,13,Bolívar,"13,810",tiquisio,yuca,2017,200.0,200.0,2.0,10.0,137.0,97.0,35.0
929,13,Bolívar,"13,810",tiquisio,cacao,2017,110.0,25.0,25.0,1.0,137.0,97.0,35.0
930,13,Bolívar,"13,810",tiquisio,caña,2017,45.0,45.0,203.0,5.0,137.0,97.0,35.0
931,13,Bolívar,"13,810",tiquisio,platano,2017,167.0,167.0,752.0,5.0,137.0,97.0,35.0
932,13,Bolívar,"13,836",turbaco,maiz tradicional,2017,250.0,200.0,300.0,2.0,1176.9,100.0,31.0
933,13,Bolívar,"13,836",turbaco,maiz tradicional,2017,500.0,500.0,750.0,2.0,1176.9,100.0,31.0
934,13,Bolívar,"13,836",turbaco,yuca,2017,450.0,450.0,4.0,8.0,1176.9,100.0,31.0
935,13,Bolívar,"13,836",turbaco,caña,2017,30.0,30.0,390.0,13.0,1176.9,100.0,31.0
936,13,Bolívar,"13,836",turbaco,guanabana,2017,9.0,9.0,117.0,13.0,1176.9,100.0,31.0
937,13,Bolívar,"13,836",turbaco,jatropha,2017,24.0,24.0,0.0,0.0,1176.9,100.0,31.0
938,13,Bolívar,"13,836",turbaco,mango,2017,10.0,10.0,100.0,10.0,1176.9,100.0,31.0
939,13,Bolívar,"13,836",turbaco,naranja,2017,15.0,15.0,195.0,13.0,1176.9,100.0,31.0
940,13,Bolívar,"13,836",turbaco,piña,2017,5.0,3.0,60.0,20.0,1176.9,100.0,31.0
941,13,Bolívar,"13,838",turbana,maiz tradicional,2017,120.0,120.0,240.0,2.0,142.0,100.0,31.0
942,13,Bolívar,"13,838",turbana,maiz tradicional,2017,300.0,300.0,300.0,1.0,142.0,100.0,31.0
943,13,Bolívar,"13,838",turbana,maiz tradicional,2017,150.0,130.0,260.0,2.0,142.0,100.0,31.0
944,13,Bolívar,"13,838",turbana,maiz tradicional,2017,300.0,260.0,260.0,1.0,142.0,100.0,31.0
945,13,Bolívar,"13,838",turbana,millo,2017,5.0,4.0,8.0,2.0,142.0,100.0,31.0
946,13,Bolívar,"13,838",turbana,millo,2017,3.0,2.0,2.0,1.0,142.0,100.0,31.0
947,13,Bolívar,"13,838",turbana,yuca,2017,200.0,195.0,2.0,9.0,142.0,100.0,31.0
948,13,Bolívar,"13,838",turbana,yuca,2017,450.0,445.0,3.0,7.0,142.0,100.0,31.0
949,13,Bolívar,"13,838",turbana,limon,2017,43.0,18.0,180.0,10.0,142.0,100.0,31.0
950,13,Bolívar,"13,838",turbana,limon,2017,4.0,2.0,16.0,8.0,142.0,100.0,31.0
951,13,Bolívar,"13,838",turbana,mango,2017,99.0,73.0,584.0,8.0,142.0,100.0,31.0
952,13,Bolívar,"13,838",turbana,mango,2017,82.0,82.0,680.0,8.0,142.0,100.0,31.0
953,13,Bolívar,"13,838",turbana,nispero,2017,13.0,13.0,65.0,5.0,142.0,100.0,31.0
954,13,Bolívar,"13,873",villanueva,frijol,2017,100.0,80.0,96.0,1.0,194.0,75.0,34.0
955,13,Bolívar,"13,873",villanueva,maiz tradicional,2017,2.0,2.0,2.0,1.0,194.0,75.0,34.0
956,13,Bolívar,"13,873",villanueva,maiz tradicional,2017,800.0,750.0,900.0,1.0,194.0,75.0,34.0
957,13,Bolívar,"13,873",villanueva,ñame diamante,2017,700.0,600.0,8.0,14.0,194.0,75.0,34.0
958,13,Bolívar,"13,873",villanueva,ñame espino,2017,650.0,600.0,8.0,14.0,194.0,75.0,34.0
959,13,Bolívar,"13,873",villanueva,yuca,2017,2.0,2.0,25.0,14.0,194.0,75.0,34.0
960,13,Bolívar,"13,873",villanueva,guayaba,2017,4.0,3.0,36.0,12.0,194.0,75.0,34.0
961,13,Bolívar,"13,873",villanueva,mango,2017,380.0,377.0,7.0,18.0,194.0,75.0,34.0
962,13,Bolívar,"13,873",villanueva,piña,2017,2.0,2.0,60.0,30.0,194.0,75.0,34.0
963,13,Bolívar,"13,873",villanueva,platano,2017,95.0,90.0,990.0,11.0,194.0,75.0,34.0
964,13,Bolívar,"13,894",zambrano,frijol,2017,300.0,300.0,300.0,1.0,1401.675,92.0,36.0
965,13,Bolívar,"13,894",zambrano,maiz tradicional,2017,300.0,300.0,300.0,1.0,1401.675,92.0,36.0
966,13,Bolívar,"13,894",zambrano,maiz tradicional,2017,150.0,150.0,150.0,1.0,1401.675,92.0,36.0
967,13,Bolívar,"13,894",zambrano,yuca,2017,2.0,2.0,16.0,8.0,1401.675,92.0,36.0
968,13,Bolívar,"13,894",zambrano,palma de aceite,2017,550.0,0.0,0.0,0.0,1401.675,92.0,36.0
969,13,Bolívar,"13,006",achi,aguacate,2018,80.0,80.0,1280.0,16.0,4777.5,90.0,30.0
970,13,Bolívar,"13,006",achi,cacao,2018,150.0,20.0,14.0,0.7,4777.5,90.0,30.0
971,13,Bolívar,"13,006",achi,caña,2018,30.0,30.0,270.0,9.0,4777.5,90.0,30.0
972,13,Bolívar,"13,006",achi,platano,2018,400.0,400.0,2400.0,6.0,4777.5,90.0,30.0
973,13,Bolívar,"13,006",achi,yuca,2018,300.0,280.0,3080.0,11.0,4777.5,90.0,30.0
974,13,Bolívar,"13,006",achi,zapote,2018,50.0,50.0,750.0,15.0,4777.5,90.0,30.0
975,13,Bolívar,"13,006",achi,ahuyama,2018,20.0,20.0,360.0,18.0,4777.5,90.0,30.0
976,13,Bolívar,"13,006",achi,arroz riego,2018,900.0,900.0,5400.0,6.0,4777.5,90.0,30.0
977,13,Bolívar,"13,006",achi,arroz secano manual,2018,1300.0,1200.0,2880.0,2.4,4777.5,90.0,30.0
978,13,Bolívar,"13,006",achi,arroz secano mecanizado,2018,5500.0,5000.0,22500.0,4.5,4777.5,90.0,30.0
979,13,Bolívar,"13,006",achi,maiz tradicional,2018,3200.0,300.0,600.0,2.0,4777.5,90.0,30.0
980,13,Bolívar,"13,006",achi,patilla,2018,60.0,60.0,1080.0,18.0,4777.5,90.0,30.0
981,13,Bolívar,"13,006",achi,ahuyama,2018,10.0,10.0,150.0,15.0,4777.5,90.0,30.0
982,13,Bolívar,"13,006",achi,arroz riego,2018,900.0,900.0,5400.0,6.0,4777.5,90.0,30.0
983,13,Bolívar,"13,006",achi,arroz secano manual,2018,1350.0,1300.0,2600.0,2.0,4777.5,90.0,30.0
984,13,Bolívar,"13,006",achi,arroz secano mecanizado,2018,6500.0,4000.0,16000.0,4.0,4777.5,90.0,30.0
985,13,Bolívar,"13,006",achi,maiz tradicional,2018,1000.0,950.0,1900.0,2.0,4777.5,90.0,30.0
986,13,Bolívar,"13,006",achi,patilla,2018,10.0,10.0,150.0,15.0,4777.5,90.0,30.0
987,13,Bolívar,"13,030",altos del rosario,cacao,2018,20.0,20.0,10.0,0.5,483.0,83.0,31.0
988,13,Bolívar,"13,030",altos del rosario,platano,2018,40.0,40.0,220.0,5.5,483.0,83.0,31.0
989,13,Bolívar,"13,030",altos del rosario,yuca,2018,90.0,80.0,800.0,10.0,483.0,83.0,31.0
990,13,Bolívar,"13,030",altos del rosario,arroz secano manual,2018,170.0,150.0,225.0,1.5,483.0,83.0,31.0
991,13,Bolívar,"13,030",altos del rosario,maiz tradicional,2018,150.0,50.0,75.0,1.5,483.0,83.0,31.0
992,13,Bolívar,"13,030",altos del rosario,arroz secano manual,2018,160.0,160.0,240.0,1.5,483.0,83.0,31.0
993,13,Bolívar,"13,030",altos del rosario,maiz tradicional,2018,120.0,50.0,75.0,1.5,483.0,83.0,31.0
994,13,Bolívar,"13,042",arenal,cacao,2018,70.0,70.0,105.0,1.5,1457.4,97.0,29.0
995,13,Bolívar,"13,042",arenal,palma de aceite,2018,70.0,70.0,60.51,0.86,1457.4,97.0,29.0
996,13,Bolívar,"13,042",arenal,platano,2018,25.0,25.0,100.0,4.0,1457.4,97.0,29.0
997,13,Bolívar,"13,042",arenal,yuca,2018,35.0,35.0,350.0,10.0,1457.4,97.0,29.0
998,13,Bolívar,"13,042",arenal,arroz secano manual,2018,20.0,20.0,30.0,1.5,1457.4,97.0,29.0
999,13,Bolívar,"13,042",arenal,maiz tradicional,2018,400.0,250.0,375.0,1.5,1457.4,97.0,29.0
1000,13,Bolívar,"13,042",arenal,arroz secano manual,2018,15.0,15.0,22.5,1.5,1457.4,97.0,29.0
1001,13,Bolívar,"13,042",arenal,maiz tradicional,2018,400.0,200.0,300.0,1.5,1457.4,97.0,29.0
1002,13,Bolívar,"13,052",arjona,mango,2018,30.0,30.0,300.0,10.0,1529.0666666666666,81.2466252410542,28.06457448266411
1003,13,Bolívar,"13,052",arjona,naranja jaffa,2018,5.0,5.0,75.0,15.0,1529.0666666666666,81.2466252410542,28.06457448266411
1004,13,Bolívar,"13,052",arjona,palma de aceite,2018,420.0,399.0,1467.3,3.68,1529.0666666666666,81.2466252410542,28.06457448266411
1005,13,Bolívar,"13,052",arjona,piña,2018,9.0,4.0,120.0,30.0,1529.0666666666666,81.2466252410542,28.06457448266411
1006,13,Bolívar,"13,052",arjona,platano,2018,200.0,200.0,2400.0,12.0,1529.0666666666666,81.2466252410542,28.06457448266411
1007,13,Bolívar,"13,052",arjona,yuca,2018,180.0,160.0,1600.0,10.0,1529.0666666666666,81.2466252410542,28.06457448266411
1008,13,Bolívar,"13,052",arjona,arroz riego,2018,150.0,135.0,540.0,4.0,1529.0666666666666,81.2466252410542,28.06457448266411
1009,13,Bolívar,"13,052",arjona,arroz secano manual,2018,13.0,12.0,24.0,2.0,1529.0666666666666,81.2466252410542,28.06457448266411
1010,13,Bolívar,"13,052",arjona,frijol,2018,15.0,13.0,13.0,1.0,1529.0666666666666,81.2466252410542,28.06457448266411
1011,13,Bolívar,"13,052",arjona,maiz tradicional,2018,795.0,556.0,642.0,1.15,1529.0666666666666,81.2466252410542,28.06457448266411
1012,13,Bolívar,"13,052",arjona,melon,2018,64.0,58.0,1334.0,23.0,1529.0666666666666,81.2466252410542,28.06457448266411
1013,13,Bolívar,"13,052",arjona,arroz riego,2018,80.0,72.0,288.0,4.0,1529.0666666666666,81.2466252410542,28.06457448266411
1014,13,Bolívar,"13,052",arjona,frijol,2018,16.0,14.0,14.0,1.0,1529.0666666666666,81.2466252410542,28.06457448266411
1015,13,Bolívar,"13,052",arjona,maiz tradicional,2018,2400.0,2160.0,2394.0,1.11,1529.0666666666666,81.2466252410542,28.06457448266411
1016,13,Bolívar,"13,062",arroyohondo,ñame,2018,75.0,60.0,600.0,10.0,109.0,98.0,29.0
1017,13,Bolívar,"13,062",arroyohondo,yuca,2018,370.0,295.0,1770.0,6.0,109.0,98.0,29.0
1018,13,Bolívar,"13,062",arroyohondo,maiz tradicional,2018,470.0,188.0,188.0,1.0,109.0,98.0,29.0
1019,13,Bolívar,"13,062",arroyohondo,maiz tradicional,2018,395.0,200.0,200.0,1.0,109.0,98.0,29.0
1020,13,Bolívar,"13,074",barranco de loba,aguacate,2018,15.0,15.0,150.0,10.0,2162.6,79.5,31.0
1021,13,Bolívar,"13,074",barranco de loba,cacao,2018,46.0,46.0,46.0,1.0,2162.6,79.5,31.0
1022,13,Bolívar,"13,074",barranco de loba,mango,2018,15.0,15.0,195.0,13.0,2162.6,79.5,31.0
1023,13,Bolívar,"13,074",barranco de loba,platano,2018,30.0,30.0,120.0,4.0,2162.6,79.5,31.0
1024,13,Bolívar,"13,074",barranco de loba,yuca,2018,300.0,260.0,2080.0,8.0,2162.6,79.5,31.0
1025,13,Bolívar,"13,074",barranco de loba,maiz tradicional,2018,420.0,400.0,440.0,1.1,2162.6,79.5,31.0
1026,13,Bolívar,"13,074",barranco de loba,maiz tradicional,2018,350.0,300.0,750.0,2.5,2162.6,79.5,31.0
1027,13,Bolívar,"13,140",calamar,mango,2018,32.0,22.0,330.0,15.0,106.0,97.0,31.0
1028,13,Bolívar,"13,140",calamar,ñame,2018,20.0,17.0,119.0,7.0,106.0,97.0,31.0
1029,13,Bolívar,"13,140",calamar,yuca,2018,600.0,500.0,3500.0,7.0,106.0,97.0,31.0
1030,13,Bolívar,"13,140",calamar,aji,2018,10.0,8.0,48.0,6.0,106.0,97.0,31.0
1031,13,Bolívar,"13,140",calamar,maiz tradicional,2018,600.0,350.0,350.0,1.0,106.0,97.0,31.0
1032,13,Bolívar,"13,140",calamar,maiz tradicional,2018,1200.0,960.0,1440.0,1.5,106.0,97.0,31.0
1033,13,Bolívar,"13,160",cantagallo,cacao,2018,800.0,800.0,640.0,0.8,198.0,100.0,28.0
1034,13,Bolívar,"13,160",cantagallo,caucho,2018,5.0,5.0,10.0,2.0,198.0,100.0,28.0
1035,13,Bolívar,"13,160",cantagallo,palma de aceite,2018,400.0,385.0,665.6,1.73,198.0,100.0,28.0
1036,13,Bolívar,"13,160",cantagallo,platano,2018,100.0,100.0,500.0,5.0,198.0,100.0,28.0
1037,13,Bolívar,"13,160",cantagallo,yuca,2018,650.0,650.0,7800.0,12.0,198.0,100.0,28.0
1038,13,Bolívar,"13,160",cantagallo,maiz tradicional,2018,400.0,300.0,450.0,1.5,198.0,100.0,28.0
1039,13,Bolívar,"13,160",cantagallo,maiz tradicional,2018,400.0,350.0,595.0,1.7,198.0,100.0,28.0
1040,13,Bolívar,"13,001",cartagena de indias,ciruela,2018,35.0,35.0,70.0,2.0,925.8666666666667,100.0,28.0
1041,13,Bolívar,"13,001",cartagena de indias,coco,2018,190.0,190.0,1520.0,8.0,925.8666666666667,100.0,28.0
1042,13,Bolívar,"13,001",cartagena de indias,guanabana,2018,9.0,9.0,45.0,5.0,925.8666666666667,100.0,28.0
1043,13,Bolívar,"13,001",cartagena de indias,mango,2018,17.0,17.0,119.0,7.0,925.8666666666667,100.0,28.0
1044,13,Bolívar,"13,001",cartagena de indias,ñame,2018,30.0,30.0,420.0,14.0,925.8666666666667,100.0,28.0
1045,13,Bolívar,"13,001",cartagena de indias,platano,2018,30.0,30.0,240.0,8.0,925.8666666666667,100.0,28.0
1046,13,Bolívar,"13,001",cartagena de indias,yuca,2018,600.0,555.0,6105.0,11.0,925.8666666666667,100.0,28.0
1047,13,Bolívar,"13,001",cartagena de indias,arroz secano manual,2018,6.0,5.0,11.5,2.3,925.8666666666667,100.0,28.0
1048,13,Bolívar,"13,001",cartagena de indias,berenjena,2018,3.0,3.0,6.0,2.0,925.8666666666667,100.0,28.0
1049,13,Bolívar,"13,001",cartagena de indias,maiz tradicional,2018,25.0,22.0,26.4,1.2,925.8666666666667,100.0,28.0
1050,13,Bolívar,"13,001",cartagena de indias,melon,2018,15.0,15.0,57.0,3.8,925.8666666666667,100.0,28.0
1051,13,Bolívar,"13,001",cartagena de indias,millo,2018,9.0,8.0,12.0,1.5,925.8666666666667,100.0,28.0
1052,13,Bolívar,"13,001",cartagena de indias,patilla,2018,6.0,5.0,20.0,4.0,925.8666666666667,100.0,28.0
1053,13,Bolívar,"13,001",cartagena de indias,pepino cohombro,2018,2.0,2.0,16.0,8.0,925.8666666666667,100.0,28.0
1054,13,Bolívar,"13,001",cartagena de indias,pimenton,2018,3.0,3.0,15.0,5.0,925.8666666666667,100.0,28.0
1055,13,Bolívar,"13,001",cartagena de indias,aji,2018,4.0,4.0,8.0,2.0,925.8666666666667,100.0,28.0
1056,13,Bolívar,"13,268",el peñon,aguacate,2018,9.0,9.0,108.0,12.0,104.0,92.0,35.0
1057,13,Bolívar,"13,001",cartagena de indias,arroz secano manual,2018,75.0,75.0,382.5,5.1,925.8666666666667,100.0,28.0
1058,13,Bolívar,"13,001",cartagena de indias,berenjena,2018,6.0,5.5,33.0,6.0,925.8666666666667,100.0,28.0
1059,13,Bolívar,"13,001",cartagena de indias,cilantro,2018,5.0,5.0,10.0,2.0,925.8666666666667,100.0,28.0
1060,13,Bolívar,"13,001",cartagena de indias,frijol,2018,14.0,13.0,13.0,1.0,925.8666666666667,100.0,28.0
1061,13,Bolívar,"13,001",cartagena de indias,maiz tradicional,2018,55.0,50.0,55.0,1.1,925.8666666666667,100.0,28.0
1062,13,Bolívar,"13,001",cartagena de indias,melon,2018,60.0,60.0,720.0,12.0,925.8666666666667,100.0,28.0
1063,13,Bolívar,"13,001",cartagena de indias,patilla,2018,9.0,7.0,21.0,3.0,925.8666666666667,100.0,28.0
1064,13,Bolívar,"13,001",cartagena de indias,pepino cohombro,2018,5.0,5.0,35.0,7.0,925.8666666666667,100.0,28.0
1065,13,Bolívar,"13,188",cicuco,mango,2018,9.0,9.0,135.0,15.0,1549.0,91.0,30.0
1066,13,Bolívar,"13,188",cicuco,platano,2018,80.0,80.0,480.0,6.0,1549.0,91.0,30.0
1067,13,Bolívar,"13,188",cicuco,yuca,2018,100.0,95.0,565.0,5.95,1549.0,91.0,30.0
1068,13,Bolívar,"13,188",cicuco,maiz tradicional,2018,300.0,260.0,390.0,1.5,1549.0,91.0,30.0
1069,13,Bolívar,"13,188",cicuco,maiz tradicional,2018,530.0,460.0,656.0,1.43,1549.0,91.0,30.0
1070,13,Bolívar,"13,213",clemencia,citricos,2018,20.0,15.0,180.0,12.0,139.0,100.0,31.0
1071,13,Bolívar,"13,213",clemencia,mango,2018,297.0,217.0,1736.0,8.0,139.0,100.0,31.0
1072,13,Bolívar,"13,213",clemencia,ñame,2018,90.0,81.0,648.0,8.0,139.0,100.0,31.0
1073,13,Bolívar,"13,213",clemencia,platano,2018,120.0,120.0,840.0,7.0,139.0,100.0,31.0
1074,13,Bolívar,"13,213",clemencia,yuca,2018,900.0,800.0,6400.0,8.0,139.0,100.0,31.0
1075,13,Bolívar,"13,213",clemencia,maiz tradicional,2018,400.0,380.0,380.0,1.0,139.0,100.0,31.0
1076,13,Bolívar,"13,213",clemencia,frijol,2018,20.0,15.0,15.0,1.0,139.0,100.0,31.0
1077,13,Bolívar,"13,213",clemencia,maiz tradicional,2018,450.0,315.0,343.0,1.09,139.0,100.0,31.0
1078,13,Bolívar,"13,213",clemencia,millo,2018,250.0,175.0,1750.0,10.0,139.0,100.0,31.0
1079,13,Bolívar,"13,204",cordoba,ñame,2018,10.0,10.0,80.0,8.0,1029.0,92.0,36.0
1080,13,Bolívar,"13,204",cordoba,platano,2018,100.0,100.0,1500.0,15.0,1029.0,92.0,36.0
1081,13,Bolívar,"13,204",cordoba,tabaco negro,2018,2.0,2.0,3.6,1.8,1029.0,92.0,36.0
1082,13,Bolívar,"13,204",cordoba,yuca,2018,550.0,550.0,4675.0,8.5,1029.0,92.0,36.0
1083,13,Bolívar,"13,204",cordoba,arroz riego,2018,523.0,523.0,3661.0,7.0,1029.0,92.0,36.0
1084,13,Bolívar,"13,204",cordoba,ajonjoli,2018,1500.0,1300.0,1040.0,0.8,1029.0,92.0,36.0
1085,13,Bolívar,"13,204",cordoba,frijol,2018,50.0,20.0,12.6,0.63,1029.0,92.0,36.0
1086,13,Bolívar,"13,204",cordoba,maiz tradicional,2018,220.0,110.0,165.0,1.5,1029.0,92.0,36.0
1087,13,Bolívar,"13,244",el carmen de bolivar,aguacate,2018,0.0,1750.0,17500.0,10.0,1355.95,77.93518219929055,26.729187444998534
1088,13,Bolívar,"13,244",el carmen de bolivar,cacao,2018,294.0,259.0,51.8,0.2,1355.95,77.93518219929055,26.729187444998534
1089,13,Bolívar,"13,244",el carmen de bolivar,ñame diamante,2018,2300.0,2200.0,39600.0,18.0,1355.95,77.93518219929055,26.729187444998534
1090,13,Bolívar,"13,244",el carmen de bolivar,ñame espino,2018,1500.0,1400.0,14000.0,10.0,1355.95,77.93518219929055,26.729187444998534
1091,13,Bolívar,"13,244",el carmen de bolivar,palma de aceite,2018,25.0,0.0,0.0,0.0,1355.95,77.93518219929055,26.729187444998534
1092,13,Bolívar,"13,244",el carmen de bolivar,papaya,2018,11.0,7.0,224.0,32.0,1355.95,77.93518219929055,26.729187444998534
1093,13,Bolívar,"13,244",el carmen de bolivar,platano,2018,1300.0,1300.0,15600.0,12.0,1355.95,77.93518219929055,26.729187444998534
1094,13,Bolívar,"13,244",el carmen de bolivar,tabaco negro,2018,350.0,320.0,736.0,2.3,1355.95,77.93518219929055,26.729187444998534
1095,13,Bolívar,"13,244",el carmen de bolivar,yuca,2018,4500.0,4400.0,52800.0,12.0,1355.95,77.93518219929055,26.729187444998534
1096,13,Bolívar,"13,244",el carmen de bolivar,arroz secano manual,2018,300.0,250.0,750.0,3.0,1355.95,77.93518219929055,26.729187444998534
1097,13,Bolívar,"13,244",el carmen de bolivar,frijol,2018,150.0,135.0,70875.0,0.53,1355.95,77.93518219929055,26.729187444998534
1098,13,Bolívar,"13,244",el carmen de bolivar,maiz tradicional,2018,670.0,630.0,883.0,1.4,1355.95,77.93518219929055,26.729187444998534
1099,13,Bolívar,"13,244",el carmen de bolivar,aji,2018,35.0,30.0,90.0,3.0,1355.95,77.93518219929055,26.729187444998534
1100,13,Bolívar,"13,244",el carmen de bolivar,ajonjoli,2018,100.0,90.0,81.0,0.9,1355.95,77.93518219929055,26.729187444998534
1101,13,Bolívar,"13,244",el carmen de bolivar,arroz secano manual,2018,250.0,220.0,550.0,2.5,1355.95,77.93518219929055,26.729187444998534
1102,13,Bolívar,"13,244",el carmen de bolivar,maiz tradicional,2018,540.0,490.0,675.0,1.38,1355.95,77.93518219929055,26.729187444998534
1103,13,Bolívar,"13,248",el guamo,coco,2018,9.0,4.0,16.0,4.0,1001.6,74.30435591958302,28.993603579889445
1104,13,Bolívar,"13,248",el guamo,limon,2018,5.0,4.0,24.0,6.0,1001.6,74.30435591958302,28.993603579889445
1105,13,Bolívar,"13,248",el guamo,mango,2018,38.0,18.0,162.0,9.0,1001.6,74.30435591958302,28.993603579889445
1106,13,Bolívar,"13,248",el guamo,naranja jaffa,2018,3.5,1.5,10.5,7.0,1001.6,74.30435591958302,28.993603579889445
1107,13,Bolívar,"13,248",el guamo,ñame,2018,55.0,54.0,520.0,9.63,1001.6,74.30435591958302,28.993603579889445
1108,13,Bolívar,"13,248",el guamo,platano,2018,38.0,38.0,228.0,6.0,1001.6,74.30435591958302,28.993603579889445
1109,13,Bolívar,"13,248",el guamo,pomelo,2018,1.5,1.5,12.0,8.0,1001.6,74.30435591958302,28.993603579889445
1110,13,Bolívar,"13,248",el guamo,yuca,2018,110.0,106.0,1638.0,15.45,1001.6,74.30435591958302,28.993603579889445
1111,13,Bolívar,"13,248",el guamo,ahuyama,2018,12.0,11.0,33.0,3.0,1001.6,74.30435591958302,28.993603579889445
1112,13,Bolívar,"13,248",el guamo,frijol,2018,6.0,6.0,3.6,0.6,1001.6,74.30435591958302,28.993603579889445
1113,13,Bolívar,"13,248",el guamo,maiz tradicional,2018,1450.0,1390.0,2745.13,1.97,1001.6,74.30435591958302,28.993603579889445
1114,13,Bolívar,"13,248",el guamo,melon,2018,22.0,21.0,126.0,6.0,1001.6,74.30435591958302,28.993603579889445
1115,13,Bolívar,"13,248",el guamo,maiz tradicional,2018,1325.0,1298.5,2993.6,2.31,1001.6,74.30435591958302,28.993603579889445
1116,13,Bolívar,"13,268",el peñon,mango,2018,42.0,35.0,455.0,13.0,104.0,92.0,35.0
1117,13,Bolívar,"13,268",el peñon,palma de aceite,2018,80.0,80.0,77.8,0.97,104.0,92.0,35.0
1118,13,Bolívar,"13,268",el peñon,piña,2018,278.0,278.0,3336.0,12.0,104.0,92.0,35.0
1119,13,Bolívar,"13,268",el peñon,platano,2018,158.0,158.0,632.0,4.0,104.0,92.0,35.0
1120,13,Bolívar,"13,268",el peñon,yuca,2018,230.0,150.0,1500.0,10.0,104.0,92.0,35.0
1121,13,Bolívar,"13,268",el peñon,ahuyama,2018,60.0,60.0,720.0,12.0,104.0,92.0,35.0
1122,13,Bolívar,"13,268",el peñon,frijol,2018,12.0,12.0,9.6,0.8,104.0,92.0,35.0
1123,13,Bolívar,"13,268",el peñon,maiz tradicional,2018,140.0,140.0,210.0,1.5,104.0,92.0,35.0
1124,13,Bolívar,"13,268",el peñon,ahuyama,2018,30.0,30.0,360.0,12.0,104.0,92.0,35.0
1125,13,Bolívar,"13,268",el peñon,maiz tradicional,2018,40.0,38.0,57.0,1.5,104.0,92.0,35.0
1126,13,Bolívar,"13,300",hatillo de loba,platano,2018,93.0,93.0,372.0,4.0,1842.0,79.0,36.0
1127,13,Bolívar,"13,300",hatillo de loba,yuca,2018,300.0,250.0,2000.0,8.0,1842.0,79.0,36.0
1128,13,Bolívar,"13,300",hatillo de loba,ahuyama,2018,40.0,30.0,360.0,12.0,1842.0,79.0,36.0
1129,13,Bolívar,"13,300",hatillo de loba,maiz tradicional,2018,150.0,100.0,150.0,1.5,1842.0,79.0,36.0
1130,13,Bolívar,"13,300",hatillo de loba,ahuyama,2018,50.0,40.0,480.0,12.0,1842.0,79.0,36.0
1131,13,Bolívar,"13,300",hatillo de loba,maiz tradicional,2018,150.0,100.0,150.0,1.5,1842.0,79.0,36.0
1132,13,Bolívar,"13,417",magangue,mango,2018,126.0,42.0,840.0,20.0,1787.575,93.0,36.0
1133,13,Bolívar,"13,417",magangue,platano,2018,130.0,130.0,780.0,6.0,1787.575,93.0,36.0
1134,13,Bolívar,"13,417",magangue,yuca,2018,800.0,800.0,9600.0,12.0,1787.575,93.0,36.0
1135,13,Bolívar,"13,417",magangue,ahuyama,2018,450.0,40.0,640.0,16.0,1787.575,93.0,36.0
1136,13,Bolívar,"13,417",magangue,arroz secano manual,2018,500.0,450.0,1125.0,2.5,1787.575,93.0,36.0
1137,13,Bolívar,"13,417",magangue,arroz secano mecanizado,2018,500.0,500.0,2250.0,4.5,1787.575,93.0,36.0
1138,13,Bolívar,"13,417",magangue,frijol,2018,50.0,50.0,45.0,0.9,1787.575,93.0,36.0
1139,13,Bolívar,"13,417",magangue,maiz tradicional,2018,1300.0,1200.0,1440.0,1.2,1787.575,93.0,36.0
1140,13,Bolívar,"13,417",magangue,patilla,2018,100.0,90.0,1440.0,16.0,1787.575,93.0,36.0
1141,13,Bolívar,"13,417",magangue,algodon,2018,10.0,10.0,25.0,2.5,1787.575,93.0,36.0
1142,13,Bolívar,"13,417",magangue,arroz secano manual,2018,100.0,80.0,160.0,2.0,1787.575,93.0,36.0
1143,13,Bolívar,"13,417",magangue,arroz secano mecanizado,2018,100.0,100.0,400.0,4.0,1787.575,93.0,36.0
1144,13,Bolívar,"13,417",magangue,maiz tradicional,2018,1300.0,1300.0,2600.0,2.0,1787.575,93.0,36.0
1145,13,Bolívar,"13,433",mahates,caña,2018,300.0,300.0,2400.0,8.0,1585.6666666666667,100.0,34.0
1146,13,Bolívar,"13,433",mahates,citricos,2018,200.0,170.0,2550.0,15.0,1585.6666666666667,100.0,34.0
1147,13,Bolívar,"13,433",mahates,coco,2018,40.0,40.0,320.0,8.0,1585.6666666666667,100.0,34.0
1148,13,Bolívar,"13,433",mahates,jatropha,2018,50.0,50.0,600.0,12.0,1585.6666666666667,100.0,34.0
1149,13,Bolívar,"13,433",mahates,mango,2018,350.0,200.0,3000.0,15.0,1585.6666666666667,100.0,34.0
1150,13,Bolívar,"13,433",mahates,ñame,2018,450.0,300.0,3400.0,11.33,1585.6666666666667,100.0,34.0
1151,13,Bolívar,"13,433",mahates,palma de aceite,2018,2000.0,1500.0,5516.3,3.68,1585.6666666666667,100.0,34.0
1152,13,Bolívar,"13,433",mahates,platano,2018,400.0,400.0,4800.0,12.0,1585.6666666666667,100.0,34.0
1153,13,Bolívar,"13,433",mahates,yuca,2018,2360.0,1290.0,15600.0,12.09,1585.6666666666667,100.0,34.0
1154,13,Bolívar,"13,433",mahates,aji,2018,70.0,70.0,510.0,7.3,1585.6666666666667,100.0,34.0
1155,13,Bolívar,"13,433",mahates,arroz riego,2018,50.0,50.0,230.0,4.6,1585.6666666666667,100.0,34.0
